0002af997ecdfcf4,xclick,/m/01rkbr,1,0.209375,0.235000,0.185556,0.341111,1,0,0,0,0,0.216875,0.209375,0.224375,0.235000,0.185556,0.201111,0.341111,0.335556
0002af997ecdfcf4,xclick,/m/02p0tk3,1,0.120000,0.385625,0.020000,0.614444,1,0,0,0,0,0.207500,0.120000,0.152500,0.385625,0.020000,0.500000,0.614444,0.350000
0002af997ecdfcf4,xclick,/m/02p0tk3,1,0.603125,0.694375,0.350000,0.602222,1,0,0,0,0,0.654375,0.603125,0.694375,0.682500,0.350000,0.484444,0.521111,0.602222
0002af997ecdfcf4,xclick,/m/02p0tk3,1,0.899375,0.970000,0.386667,0.657778,1,0,0,0,0,0.921250,0.899375,0.970000,0.945625,0.386667,0.434444,0.575556,0.657778
0002af997ecdfcf4,xclick,/m/02rdsp,1,0.612500,0.643125,0.508889,0.632222,0,0,0,0,0,0.623750,0.612500,0.628125,0.643125,0.508889,0.580000,0.632222,0.571111
0002af997ecdfcf4,xclick,/m/02rdsp,1,0.771250,0.789375,0.475556,0.566667,0,0,0,0,0,0.783125,0.771250,0.778750,0.789375,0.475556,0.543333,0.566667,0.517778
0002af997ecdfcf4,xclick,/m/035r7c,1,0.530625,0.578125,0.535556,0.745556,1,0,0,0,0,0.546250,0.569375,0.578125,0.530625,0.535556,0.570000,0.745556,0.561111
0002af997ecdfcf4,xclick,/m/035r7c,1,0.810000,0.884375,0.490000,0.663333,1,0,0,0,0,0.840625,0.810000,0.884375,0.833125,0.490000,0.524444,0.542222,0.663333
0002af997ecdfcf4,xclick,/m/035r7c,1,0.861250,0.905000,0.505556,0.587778,1,0,0,0,0,0.861250,0.905000,0.894375,0.876875,0.505556,0.542222,0.587778,0.587778
0002af997ecdfcf4,xclick,/m/03q69,1,0.480000,0.530000,0.303333,0.371111,1,0,0,0,0,0.480000,0.504375,0.530000,0.501875,0.371111,0.303333,0.344444,0.307778
0002af997ecdfcf4,xclick,/m/03q69,1,0.726250,0.758125,0.316667,0.378889,1,0,0,0,0,0.727500,0.748125,0.758125,0.726250,0.378889,0.316667,0.357778,0.316667
0002af997ecdfcf4,xclick,/m/04yx4,1,0.113125,0.390000,0.012222,0.614444,1,0,0,0,0,0.208125,0.390000,0.154375,0.113125,0.012222,0.362222,0.614444,0.491111
0002af997ecdfcf4,xclick,/m/04yx4,1,0.797500,0.924375,0.324444,0.674444,1,0,0,0,0,0.797500,0.865000,0.924375,0.808750,0.508889,0.324444,0.458889,0.674444
0002af997ecdfcf4,xclick,/m/078n6m,1,0.713750,0.868750,0.533333,0.761111,1,0,0,0,0,0.713750,0.793125,0.868750,0.793125,0.555556,0.533333,0.563333,0.761111
0002af997ecdfcf4,xclick,/m/09j5n,1,0.649375,0.684375,0.671111,0.705556,1,0,0,0,0,0.672500,0.649375,0.667500,0.684375,0.671111,0.671111,0.705556,0.697778
0002af997ecdfcf4,xclick,/m/09j5n,1,0.748125,0.768750,0.643333,0.688889,1,0,0,0,0,0.754375,0.748125,0.763750,0.768750,0.643333,0.656667,0.688889,0.673333
0002af997ecdfcf4,xclick,/m/0dzf4,1,0.121250,0.200000,0.178889,0.386667,1,0,0,0,0,0.141875,0.121250,0.174375,0.200000,0.178889,0.311111,0.386667,0.332222
0002af997ecdfcf4,xclick,/m/0dzf4,1,0.436875,0.500625,0.396667,0.544444,1,0,0,0,0,0.455625,0.436875,0.478750,0.500625,0.396667,0.485556,0.535556,0.544444
0002af997ecdfcf4,xclick,/m/0dzf4,1,0.605625,0.696875,0.426667,0.548889,1,0,0,0,0,0.622500,0.605625,0.659375,0.696875,0.426667,0.490000,0.548889,0.540000
0002af997ecdfcf4,xclick,/m/0dzf4,1,0.743125,0.776250,0.378889,0.487778,1,0,0,0,0,0.753125,0.776250,0.767500,0.743125,0.378889,0.457778,0.487778,0.394444
0002af997ecdfcf4,xclick,/m/0dzf4,1,0.913125,0.948125,0.442222,0.563333,1,0,0,0,0,0.936250,0.948125,0.936250,0.913125,0.442222,0.520000,0.563333,0.510000
000396ae942e8778,xclick,/m/01m2v,1,0.092500,0.907500,0.353791,0.714801,0,0,0,0,0,0.092500,0.907500,0.907500,0.097500,0.711191,0.714801,0.357401,0.353791
00048edce2a37368,xclick,/m/01c648,1,0.198750,0.313750,0.307500,0.382500,1,0,0,0,0,0.198750,0.313750,0.283125,0.273750,0.307500,0.364167,0.382500,0.348333
00048edce2a37368,xclick,/m/01c648,1,0.766250,0.908125,0.469167,0.605833,0,0,0,0,0,0.783125,0.908125,0.883125,0.766250,0.469167,0.557500,0.605833,0.550833
00048edce2a37368,xclick,/m/01g317,1,0.006875,0.123125,0.227500,0.569167,1,0,0,0,0,0.074375,0.066875,0.006875,0.123125,0.227500,0.569167,0.420833,0.343333
00048edce2a37368,xclick,/m/01g317,1,0.105625,0.177500,0.236667,0.348333,1,0,0,0,0,0.128750,0.119375,0.105625,0.177500,0.236667,0.348333,0.314167,0.330833
00048edce2a37368,xclick,/m/01g317,1,0.257500,0.380625,0.200000,0.370833,1,0,0,0,0,0.311875,0.366250,0.380625,0.257500,0.200000,0.370833,0.306667,0.324167
00048edce2a37368,xclick,/m/01g317,1,0.578125,0.786250,0.270833,0.747500,1,0,0,0,0,0.642500,0.578125,0.786250,0.642500,0.277500,0.400000,0.747500,0.270833
00048edce2a37368,xclick,/m/01g317,1,0.778125,0.983750,0.336667,0.724167,1,0,0,0,0,0.795000,0.983750,0.778125,0.903750,0.336667,0.535833,0.458333,0.724167
00048edce2a37368,xclick,/m/01m2v,1,0.735625,0.832500,0.609167,0.694167,0,0,0,0,0,0.735625,0.832500,0.781250,0.783750,0.666667,0.635000,0.694167,0.609167
00048edce2a37368,xclick,/m/01y9k5,1,0.447500,0.945625,0.437500,0.891667,0,0,0,0,0,0.945625,0.810000,0.447500,0.594375,0.590000,0.891667,0.540000,0.437500
0005d2c43b82a3dc,xclick,/m/01c648,1,0.887500,0.999375,0.613358,0.727187,0,0,0,0,0,0.966250,0.999375,0.966250,0.887500,0.613358,0.702728,0.727187,0.619003
0005d2c43b82a3dc,xclick,/m/09j2d,1,0.633125,0.752500,0.430856,0.666040,1,0,0,0,0,0.655000,0.633125,0.752500,0.700000,0.430856,0.507996,0.638758,0.666040
000776501b89bf47,activemil,/m/04bcr3,1,0.000000,0.577500,0.500833,0.994167,0,0,0,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
000776501b89bf47,xclick,/m/01c648,1,0.441250,0.581875,0.313333,0.524167,0,0,0,0,0,0.525625,0.581875,0.554375,0.441250,0.313333,0.456667,0.524167,0.337500
000776501b89bf47,xclick,/m/01g317,1,0.796875,0.906875,0.217500,0.490000,1,0,0,0,0,0.843750,0.796875,0.906875,0.883750,0.217500,0.336667,0.375833,0.490000
000776501b89bf47,xclick,/m/01m2v,1,0.513750,0.576875,0.458333,0.510000,1,0,0,0,0,0.513750,0.576875,0.562500,0.535625,0.494167,0.458333,0.510000,0.500833
000776501b89bf47,xclick,/m/021sj1,1,0.000000,0.999375,0.000000,0.999167,-1,-1,-1,-1,-1,0.999375,0.613125,0.000000,0.273750,0.705000,0.000000,0.667500,0.999167
000776501b89bf47,xclick,/m/09j5n,1,0.718750,0.778125,0.808333,0.882500,1,0,0,0,0,0.718750,0.760000,0.730625,0.778125,0.813333,0.882500,0.876667,0.808333
0008c0909fb45c79,xclick,/m/01m2v,1,0.000000,0.999000,0.166917,0.688722,0,1,0,0,0,0.000000,0.999000,0.960000,0.003000,0.688722,0.676692,0.166917,0.187970
0009debd0e9d1fca,xclick,/m/02p0tk3,1,0.143125,0.600625,0.290807,0.999062,0,0,0,0,0,0.468125,0.600625,0.271875,0.143125,0.290807,0.648218,0.999062,0.757036
0009debd0e9d1fca,xclick,/m/035r7c,1,0.280625,0.381875,0.815197,0.999062,1,1,0,0,0,0.323750,0.381875,0.370000,0.280625,0.815197,0.999062,0.999062,0.976548
0009debd0e9d1fca,xclick,/m/0dzf4,1,0.400000,0.540625,0.453096,0.720450,1,0,0,0,0,0.440000,0.445000,0.400000,0.540625,0.453096,0.720450,0.545966,0.513133
000c9121b17ee0ff,xclick,/m/01g317,1,0.154375,0.560625,0.146341,0.878987,1,0,0,0,0,0.353125,0.154375,0.560625,0.175000,0.146341,0.838649,0.598499,0.878987
000c9121b17ee0ff,xclick,/m/0hg7b,1,0.312500,0.321875,0.577861,0.601313,0,0,0,0,0,0.314375,0.321875,0.318125,0.312500,0.577861,0.588180,0.601313,0.588180
000cd862a3c97051,xclick,/m/01m2v,1,0.000000,0.117188,0.789062,0.917188,0,1,0,0,0,0.109375,0.117188,0.000000,0.000000,0.789062,0.903125,0.917188,0.801562
000cd862a3c97051,xclick,/m/0dzf4,1,0.314063,0.998438,0.240625,0.720312,1,0,0,0,0,0.962500,0.998438,0.765625,0.314063,0.240625,0.360938,0.720312,0.582812
000cd862a3c97051,xclick,/m/0k65p,1,0.317187,0.471875,0.526563,0.668750,1,0,0,0,0,0.471875,0.421875,0.317187,0.370312,0.581250,0.668750,0.567187,0.526563
000e1dd786c8e433,xclick,/m/01c648,1,0.446875,0.999375,0.060000,0.925000,0,0,0,0,0,0.841875,0.999375,0.653125,0.446875,0.060000,0.628333,0.925000,0.113333
000e1dd786c8e433,xclick,/m/01g317,1,0.000000,0.491250,0.235000,0.999167,0,0,0,0,0,0.000000,0.000000,0.491250,0.491250,0.235000,0.235000,0.999167,0.999167
000e1dd786c8e433,xclick,/m/01g317,1,0.434375,0.642500,0.000000,0.075000,1,1,0,0,0,0.434375,0.473125,0.642500,0.642500,0.000000,0.075000,0.015833,0.015833
000e1dd786c8e433,xclick,/m/01m2v,1,0.523750,0.981250,0.516667,0.752500,0,0,0,0,0,0.860000,0.981250,0.523750,0.590000,0.516667,0.637500,0.630000,0.752500
000e3e4f5c6c454d,xclick,/m/01c648,1,0.000000,0.999375,0.000000,0.999060,0,0,0,0,0,0.573750,0.999375,0.285000,0.000000,0.000000,0.673872,0.999060,0.611842
00103cd22a757365,xclick,/m/01c648,1,0.395000,0.736667,0.667925,0.994969,0,0,0,0,0,0.543333,0.736667,0.705000,0.395000,0.667925,0.988679,0.994969,0.675472
00103cd22a757365,xclick,/m/04yx4,1,0.224167,0.681667,0.111950,0.968553,1,0,0,0,0,0.456667,0.681667,0.375000,0.224167,0.111950,0.684277,0.968553,0.927044
00103cd22a757365,xclick,/m/0hg7b,1,0.275833,0.410833,0.530818,0.763522,0,0,0,0,0,0.380833,0.410833,0.283333,0.275833,0.530818,0.563522,0.763522,0.758491
00106a172812b3b0,xclick,/m/01m2v,1,0.305000,0.694375,0.416667,0.798689,0,0,0,0,0,0.305000,0.694375,0.473750,0.554375,0.677903,0.495318,0.798689,0.416667
00106a172812b3b0,xclick,/m/02rdsp,1,0.001250,0.998125,0.000000,0.999064,0,0,0,0,0,0.397500,0.001250,0.320625,0.998125,0.000000,0.313670,0.999064,0.688202
00107c014500a8cb,xclick,/m/01m2v,1,0.099375,0.446250,0.563333,0.673333,1,0,0,0,0,0.099375,0.446250,0.431250,0.111875,0.673333,0.602500,0.563333,0.592500
00107c014500a8cb,xclick,/m/01y9k5,1,0.005000,0.999375,0.385833,0.990833,0,0,0,0,0,0.495000,0.999375,0.530000,0.005000,0.990833,0.740000,0.385833,0.873333
00107c014500a8cb,xclick,/m/020lf,1,0.919375,0.986875,0.652500,0.729167,0,0,0,0,0,0.947500,0.919375,0.956875,0.986875,0.652500,0.675000,0.729167,0.718333
00107c014500a8cb,xclick,/m/02522,1,0.066875,0.416250,0.157500,0.575000,0,0,0,0,0,0.066875,0.092500,0.416250,0.216250,0.157500,0.515000,0.483333,0.575000
00107c014500a8cb,xclick,/m/02rdsp,1,0.000000,0.052500,0.393333,0.450000,0,0,0,0,0,0.016875,0.000000,0.005000,0.052500,0.393333,0.424167,0.450000,0.410833
00107c014500a8cb,xclick,/m/02rdsp,1,0.000000,0.186875,0.630833,0.813333,0,0,0,0,0,0.091250,0.000000,0.000000,0.186875,0.630833,0.700000,0.813333,0.700000
00107c014500a8cb,xclick,/m/02rdsp,1,0.008750,0.999375,0.496667,0.935833,0,0,0,0,0,0.940000,0.008750,0.533125,0.999375,0.496667,0.844167,0.935833,0.724167
00107c014500a8cb,xclick,/m/02rdsp,1,0.040000,0.070625,0.374167,0.429167,0,0,0,0,0,0.056875,0.040000,0.055625,0.070625,0.374167,0.395000,0.429167,0.409167
00107c014500a8cb,xclick,/m/02rdsp,1,0.098125,0.438750,0.560000,0.663333,0,0,0,0,0,0.273750,0.098125,0.173125,0.438750,0.560000,0.646667,0.663333,0.584167
00107c014500a8cb,xclick,/m/02rdsp,1,0.427500,0.490625,0.359167,0.550000,0,0,0,0,0,0.454375,0.427500,0.459375,0.490625,0.359167,0.430833,0.550000,0.436667
00107c014500a8cb,xclick,/m/02rdsp,1,0.494375,0.552500,0.590000,0.648333,0,0,0,0,0,0.502500,0.494375,0.528125,0.552500,0.590000,0.590000,0.648333,0.622500
00107c014500a8cb,xclick,/m/02rdsp,1,0.563125,0.870625,0.641667,0.798333,0,0,0,0,0,0.628750,0.563125,0.816250,0.870625,0.641667,0.689167,0.798333,0.687500
00107c014500a8cb,xclick,/m/02rdsp,1,0.622500,0.866250,0.409167,0.693333,0,0,0,0,0,0.676875,0.622500,0.866250,0.866250,0.409167,0.635833,0.693333,0.419167
00107c014500a8cb,xclick,/m/02rdsp,1,0.940000,0.986875,0.585833,0.635833,0,0,0,0,0,0.973750,0.940000,0.981250,0.986875,0.585833,0.610000,0.635833,0.590000
00107c014500a8cb,xclick,/m/0bh9flk,1,0.230625,0.476250,0.598333,0.766667,0,0,0,0,0,0.440000,0.476250,0.403750,0.230625,0.598333,0.745833,0.766667,0.761667
00112c426578e854,xclick,/m/01c648,1,0.281667,0.351667,0.555834,0.612296,0,0,0,0,0,0.311667,0.351667,0.326667,0.281667,0.555834,0.604768,0.612296,0.567127
00112c426578e854,xclick,/m/01g317,1,0.327500,0.398333,0.500627,0.607277,1,0,0,0,0,0.355000,0.398333,0.327500,0.362500,0.500627,0.607277,0.601004,0.604768
00112c426578e854,xclick,/m/021sj1,1,0.000000,0.999167,0.000000,0.998745,-1,-1,-1,-1,-1,0.999167,0.790000,0.000000,0.232500,0.695107,0.000000,0.476788,0.998745
00112c426578e854,xclick,/m/02rdsp,1,0.285000,0.334167,0.560853,0.614806,0,0,0,0,0,0.322500,0.285000,0.305000,0.334167,0.560853,0.568381,0.614806,0.597240
0015c6105c9e7a3a,xclick,/m/01m2v,1,0.264167,0.494167,0.649375,0.806875,1,0,0,0,0,0.494167,0.264167,0.335000,0.316667,0.649375,0.670000,0.798125,0.806875
0015c6105c9e7a3a,xclick,/m/01mzpv,1,0.001667,0.307500,0.240625,0.816875,1,1,0,0,0,0.128333,0.042500,0.001667,0.307500,0.240625,0.816875,0.251250,0.293750
0015c6105c9e7a3a,xclick,/m/01mzpv,1,0.291667,0.415000,0.070625,0.205625,1,0,0,0,0,0.337500,0.415000,0.321667,0.291667,0.070625,0.084375,0.203750,0.205625
0015c6105c9e7a3a,xclick,/m/01mzpv,1,0.451667,0.492500,0.065625,0.123750,1,0,0,0,0,0.462500,0.492500,0.492500,0.451667,0.065625,0.106250,0.123750,0.094375
0015c6105c9e7a3a,xclick,/m/01mzpv,1,0.706667,0.868333,0.212500,0.280625,1,0,0,0,0,0.740833,0.868333,0.835833,0.706667,0.215625,0.239375,0.280625,0.212500
0015c6105c9e7a3a,xclick,/m/01mzpv,1,0.759167,0.877500,0.106250,0.213750,1,0,0,0,0,0.801667,0.877500,0.840833,0.759167,0.106250,0.140625,0.213750,0.110000
0015c6105c9e7a3a,xclick,/m/04rky,1,0.000000,0.195000,0.000000,0.250000,1,1,0,0,0,0.033333,0.195000,0.000000,0.005833,0.000000,0.246875,0.250000,0.089375
0015c6105c9e7a3a,xclick,/m/04rky,1,0.208333,0.313333,0.000000,0.101250,1,1,0,0,0,0.254167,0.313333,0.274167,0.208333,0.000000,0.010625,0.101250,0.033125
0015c6105c9e7a3a,xclick,/m/04rky,1,0.285000,0.738333,0.000000,0.374375,1,1,0,0,0,0.595000,0.738333,0.360000,0.285000,0.000000,0.246250,0.374375,0.280625
0015c6105c9e7a3a,xclick,/m/04rky,1,0.332500,0.999167,0.000000,0.999375,1,1,0,0,0,0.955833,0.332500,0.645000,0.999167,0.000000,0.867500,0.999375,0.665000
0015c6105c9e7a3a,xclick,/m/04rky,1,0.452500,0.509167,0.009375,0.077500,1,0,0,0,0,0.481667,0.509167,0.479167,0.452500,0.009375,0.021250,0.077500,0.056875
0015c6105c9e7a3a,xclick,/m/04rky,1,0.716667,0.782500,0.000000,0.077500,1,1,0,0,0,0.757500,0.782500,0.741667,0.716667,0.000000,0.014375,0.077500,0.002500
0016730ee38621fd,xclick,/m/01c648,1,0.659162,0.752345,0.611687,0.696513,0,0,0,0,0,0.721076,0.752345,0.700438,0.659162,0.611687,0.694628,0.696513,0.626767
0016730ee38621fd,xclick,/m/01y9k5,1,0.000625,0.431520,0.737983,0.999057,0,0,0,0,0,0.181363,0.000625,0.313946,0.431520,0.999057,0.807729,0.737983,0.815269
0016730ee38621fd,xclick,/m/02522,1,0.086929,0.345216,0.339303,0.757776,1,0,0,0,0,0.095059,0.345216,0.176360,0.086929,0.339303,0.685203,0.757776,0.500471
00185eed7ee580c2,xclick,/m/01m2v,1,0.346875,0.500000,0.543750,0.595312,0,0,0,0,0,0.346875,0.500000,0.404687,0.450000,0.579688,0.550000,0.595312,0.543750
00185eed7ee580c2,xclick,/m/01mzpv,1,0.039062,0.131250,0.329688,0.476562,1,0,0,0,0,0.039062,0.059375,0.118750,0.131250,0.368750,0.476562,0.329688,0.450000
00185eed7ee580c2,xclick,/m/01y9k5,1,0.004688,0.846875,0.479688,0.989062,1,1,0,0,0,0.450000,0.846875,0.004688,0.107813,0.479688,0.487500,0.720313,0.989062
00185eed7ee580c2,xclick,/m/01y9k5,1,0.582812,0.995313,0.343750,0.707812,1,1,0,0,0,0.793750,0.582812,0.709375,0.995313,0.343750,0.398438,0.707812,0.371875
00185eed7ee580c2,xclick,/m/021sj1,1,0.000000,0.998438,0.000000,0.998438,-1,-1,-1,-1,-1,0.998438,0.000000,0.193750,0.570312,0.606250,0.714063,0.998438,0.000000
00185eed7ee580c2,xclick,/m/02522,1,0.542188,0.651563,0.143750,0.248437,1,0,0,0,0,0.560937,0.560937,0.651563,0.542188,0.143750,0.248437,0.164062,0.242188
00185eed7ee580c2,xclick,/m/02rdsp,1,0.000000,0.110937,0.459375,0.603125,0,0,0,0,0,0.000000,0.110937,0.015625,0.000000,0.459375,0.567187,0.603125,0.535937
00185eed7ee580c2,xclick,/m/02rdsp,1,0.010937,0.090625,0.614062,0.646875,0,0,0,0,0,0.026562,0.010937,0.090625,0.062500,0.614062,0.646875,0.623437,0.635938
00185eed7ee580c2,xclick,/m/02rdsp,1,0.165625,0.234375,0.481250,0.592188,0,0,0,0,0,0.207813,0.165625,0.195312,0.234375,0.481250,0.514062,0.592188,0.507812
00185eed7ee580c2,xclick,/m/02rdsp,1,0.218750,0.303125,0.556250,0.646875,0,0,0,0,0,0.260937,0.218750,0.250000,0.303125,0.556250,0.582812,0.646875,0.596875
00185eed7ee580c2,xclick,/m/02rdsp,1,0.323438,0.407813,0.593750,0.635938,0,0,0,0,0,0.346875,0.323438,0.373437,0.407813,0.593750,0.618750,0.635938,0.620313
00185eed7ee580c2,xclick,/m/02rdsp,1,0.484375,0.537500,0.273438,0.312500,0,0,0,0,0,0.515625,0.484375,0.493750,0.537500,0.273438,0.300000,0.312500,0.310937
00185eed7ee580c2,xclick,/m/02rdsp,1,0.551562,0.620313,0.496875,0.535937,0,0,0,0,0,0.568750,0.551562,0.612500,0.620313,0.496875,0.517188,0.535937,0.509375
00185eed7ee580c2,xclick,/m/02rdsp,1,0.568750,0.637500,0.357812,0.375000,0,0,0,0,0,0.620313,0.568750,0.631250,0.637500,0.357812,0.375000,0.370312,0.370312
00185eed7ee580c2,xclick,/m/02rdsp,1,0.712500,0.818750,0.307813,0.331250,0,0,0,0,0,0.765625,0.712500,0.781250,0.818750,0.310937,0.315625,0.331250,0.307813
00185eed7ee580c2,xclick,/m/02rdsp,1,0.723437,0.828125,0.350000,0.375000,0,0,0,0,0,0.779687,0.723437,0.781250,0.828125,0.353125,0.357812,0.375000,0.350000
00185eed7ee580c2,xclick,/m/02rdsp,1,0.828125,0.878125,0.343750,0.376563,0,0,0,0,0,0.867188,0.828125,0.865625,0.878125,0.343750,0.357812,0.376563,0.376563
00185eed7ee580c2,xclick,/m/02rdsp,1,0.935938,0.984375,0.331250,0.375000,0,0,0,0,0,0.960938,0.935938,0.976562,0.984375,0.331250,0.364063,0.375000,0.354687
00185eed7ee580c2,xclick,/m/04bcr3,1,0.425000,0.543750,0.320312,0.417188,1,0,0,0,0,0.425000,0.496875,0.543750,0.492188,0.354687,0.320312,0.320312,0.417188
001a064f84f98c59,xclick,/m/01bl7v,1,0.000000,0.717155,0.075625,0.999375,1,1,0,0,0,0.407531,0.717155,0.235146,0.000000,0.075625,0.626875,0.999375,0.615000
001a064f84f98c59,xclick,/m/01y9k5,1,0.342259,0.999163,0.511875,0.999375,0,0,0,0,0,0.999163,0.804184,0.342259,0.726360,0.856875,0.999375,0.695625,0.511875
001a064f84f98c59,xclick,/m/02rdsp,1,0.523013,0.659414,0.398125,0.495000,0,0,0,0,0,0.549791,0.659414,0.590795,0.523013,0.398125,0.423750,0.495000,0.473125
